p1_fighter,p2_fighter,referee,winner,event_date,p1_height,p1_weight,p1_reach,p1_stance,p1_SLpM,p1_Str. Acc.,p1_SApM,p1_Str. Def,p1_TD Avg.,p1_TD Acc.,p1_TD Def.,p1_Sub. Avg.,p2_height,p2_weight,p2_reach,p2_stance,p2_SLpM,p2_Str. Acc.,p2_SApM,p2_Str. Def,p2_TD Avg.,p2_TD Acc.,p2_TD Def.,p2_Sub. Avg.,p1_age_at_event,p2_age_at_event,height_diff,reach_diff,weight_diff,age_diff,slpm_diff,stracc_diff,sapm_diff,strdef_diff,tdavg_diff,tdacc_diff,tddef_diff,subavg_diff,p1_days_since_last_fight,p2_days_since_last_fight,days_since_last_fight_diff,p1_wins,p1_losses,p1_total,p2_wins,p2_losses,p2_total,win_diff,loss_diff,total_diff,p1_win_streak,p2_win_streak,p1_age_adjusted_SLpM,p2_age_adjusted_SLpM,p1_age_adjusted_Str. Acc.,p2_age_adjusted_Str. Acc.,p1_age_adjusted_SApM,p2_age_adjusted_SApM,p1_age_adjusted_Str. Def,p2_age_adjusted_Str. Def,p1_age_adjusted_TD Avg.,p2_age_adjusted_TD Avg.,p1_age_adjusted_TD Acc.,p2_age_adjusted_TD Acc.,p1_age_adjusted_TD Def.,p2_age_adjusted_TD Def.,p1_age_adjusted_Sub. Avg.,p2_age_adjusted_Sub. Avg.,p1_KD_EMA,p2_KD_EMA,p1_SIG_STR_PCT_EMA,p2_SIG_STR_PCT_EMA,p1_TD_PCT_EMA,p2_TD_PCT_EMA,p1_SUB_ATT_EMA,p2_SUB_ATT_EMA,p1_REV_EMA,p2_REV_EMA,p1_CTRL_EMA,p2_CTRL_EMA,p1_R1_KD_EMA,p2_R1_KD_EMA,p1_R1_SIG_STR_PCT_EMA,p2_R1_SIG_STR_PCT_EMA,p1_R1_TD_PCT_EMA,p2_R1_TD_PCT_EMA,p1_R1_SUB_ATT_EMA,p2_R1_SUB_ATT_EMA,p1_R1_REV_EMA,p2_R1_REV_EMA,p1_R1_CTRL_EMA,p2_R1_CTRL_EMA,p1_SIG_STR_PCT_DETAILED_EMA,p2_SIG_STR_PCT_DETAILED_EMA,p1_R1_SIG_STR_PCT_DETAILED_EMA,p2_R1_SIG_STR_PCT_DETAILED_EMA,p1_SIG_STR_LANDED_EMA,p2_SIG_STR_LANDED_EMA,p1_SIG_STR_ATTEMPTED_EMA,p2_SIG_STR_ATTEMPTED_EMA,p1_TOTAL_STR_LANDED_EMA,p2_TOTAL_STR_LANDED_EMA,p1_TOTAL_STR_ATTEMPTED_EMA,p2_TOTAL_STR_ATTEMPTED_EMA,p1_TD_LANDED_EMA,p2_TD_LANDED_EMA,p1_TD_ATTEMPTED_EMA,p2_TD_ATTEMPTED_EMA,p1_R1_SIG_STR_LANDED_EMA,p2_R1_SIG_STR_LANDED_EMA,p1_R1_SIG_STR_ATTEMPTED_EMA,p2_R1_SIG_STR_ATTEMPTED_EMA,p1_R1_TOTAL_STR_LANDED_EMA,p2_R1_TOTAL_STR_LANDED_EMA,p1_R1_TOTAL_STR_ATTEMPTED_EMA,p2_R1_TOTAL_STR_ATTEMPTED_EMA,p1_R1_TD_LANDED_EMA,p2_R1_TD_LANDED_EMA,p1_R1_TD_ATTEMPTED_EMA,p2_R1_TD_ATTEMPTED_EMA,p1_HEAD_LANDED_EMA,p2_HEAD_LANDED_EMA,p1_HEAD_ATTEMPTED_EMA,p2_HEAD_ATTEMPTED_EMA,p1_BODY_LANDED_EMA,p2_BODY_LANDED_EMA,p1_BODY_ATTEMPTED_EMA,p2_BODY_ATTEMPTED_EMA,p1_LEG_LANDED_EMA,p2_LEG_LANDED_EMA,p1_LEG_ATTEMPTED_EMA,p2_LEG_ATTEMPTED_EMA,p1_DISTANCE_LANDED_EMA,p2_DISTANCE_LANDED_EMA,p1_DISTANCE_ATTEMPTED_EMA,p2_DISTANCE_ATTEMPTED_EMA,p1_CLINCH_LANDED_EMA,p2_CLINCH_LANDED_EMA,p1_CLINCH_ATTEMPTED_EMA,p2_CLINCH_ATTEMPTED_EMA,p1_GROUND_LANDED_EMA,p2_GROUND_LANDED_EMA,p1_GROUND_ATTEMPTED_EMA,p2_GROUND_ATTEMPTED_EMA,p1_R1_HEAD_LANDED_EMA,p2_R1_HEAD_LANDED_EMA,p1_R1_HEAD_ATTEMPTED_EMA,p2_R1_HEAD_ATTEMPTED_EMA,p1_R1_BODY_LANDED_EMA,p2_R1_BODY_LANDED_EMA,p1_R1_BODY_ATTEMPTED_EMA,p2_R1_BODY_ATTEMPTED_EMA,p1_R1_LEG_LANDED_EMA,p2_R1_LEG_LANDED_EMA,p1_R1_LEG_ATTEMPTED_EMA,p2_R1_LEG_ATTEMPTED_EMA,p1_R1_DISTANCE_LANDED_EMA,p2_R1_DISTANCE_LANDED_EMA,p1_R1_DISTANCE_ATTEMPTED_EMA,p2_R1_DISTANCE_ATTEMPTED_EMA,p1_R1_CLINCH_LANDED_EMA,p2_R1_CLINCH_LANDED_EMA,p1_R1_CLINCH_ATTEMPTED_EMA,p2_R1_CLINCH_ATTEMPTED_EMA,p1_R1_GROUND_LANDED_EMA,p2_R1_GROUND_LANDED_EMA,p1_R1_GROUND_ATTEMPTED_EMA,p2_R1_GROUND_ATTEMPTED_EMA
Ildemar Alcantara,Igor Araujo,Marc Goddard,0,2013-10-09,74.0,185.0,78.0,Orthodox,1.93,0.38,2.63,0.5,2.0,0.68,0.81,0.9,73.0,170.0,77.0,Orthodox,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,30.8911704312115,32.84052019164955,1.0,1.0,15.0,-1.9493497604380536,0.4099999999999999,-0.03999999999999998,-0.22999999999999998,0.010000000000000009,1.1400000000000001,0.53,0.5900000000000001,0.30000000000000004,123.0,,,2,0,2,0,0,0,2,0,2,2,0,0.06247739962775858,0.0462842851187995,0.012301249667641585,0.012789078782826178,0.08513759638394044,0.08708753647353064,0.01618585482584419,0.014920591913297207,0.06474341930337676,0.026187161317215508,0.022012762563148103,0.0045675281367236345,0.026221084817867592,0.006699041267194665,0.029134538686519544,0.018270112546894538,0.0,,0.35000000000000003,,0.8866666666666667,,1.0,,0.0,,150.66666666666666,,0.0,,0.42,,0.8333333333333334,,0.0,,0.0,,73.33333333333333,,0.35000000000000003,,0.42,,30.0,,88.33333333333333,,50.333333333333336,,112.66666666666667,,2.6666666666666665,,3.0,,12.666666666666666,,29.0,,26.333333333333332,,45.333333333333336,,1.0,,1.3333333333333333,,14.666666666666666,,71.33333333333333,,13.333333333333334,,15.0,,2.0,,2.0,,27.333333333333332,,83.33333333333333,,2.0,,3.0,,0.6666666666666666,,2.0,,4.666666666666667,,19.666666666666668,,7.333333333333333,,8.666666666666666,,0.6666666666666666,,0.6666666666666666,,10.666666666666666,,26.0,,1.3333333333333333,,2.3333333333333335,,0.6666666666666666,,0.6666666666666666,
Rousimar Palhares,Mike Pierce,Keith Peterson,1,2013-10-09,68.0,170.0,71.0,Orthodox,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,68.0,170.0,71.0,Orthodox,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2,33.61806981519507,33.10335386721424,0.0,0.0,0.0,0.5147159479808323,-0.8700000000000001,0.09000000000000002,-0.31999999999999984,-0.030000000000000027,0.8500000000000001,0.030000000000000027,-0.71,3.8999999999999995,299.0,95.0,204.0,7,4,11,9,3,12,-2,1,-1,0,4,0.052055338382604455,0.07914605905218758,0.015170412900073298,0.012687536183938466,0.06068165160029319,0.07129186998593995,0.0175500855118495,0.01872922008105202,0.116901417053506,0.09304193201554875,0.013385658441241144,0.012687536183938466,0.0,0.02144797783475312,0.12195822135353042,0.006041683897113556,0.0625305324865657,0.629059829059829,0.3565200391006843,0.41077411477411474,0.6435352532274081,0.1561953601953602,0.5065950170981924,0.007814407814407814,0.07425500732779677,0.0,25.768930141670737,352.4759462759463,0.0625305324865657,0.0,0.3474291300097752,0.4352429792429792,0.64480635551142,0.22863965991497873,0.4704445530043967,0.003907203907203907,0.06643869076697606,0.0,6.52808988764045,178.48058608058608,0.3565200391006843,0.41077411477411474,0.3474291300097752,0.4352429792429792,7.8544211040547145,18.702564102564104,15.074743527112847,45.474481074481076,13.438202247191011,40.30818070818071,21.660967269174403,70.52405372405373,0.39521250610649733,1.7504273504273504,0.621885686370298,6.12039072039072,4.939912066438691,6.764346764346764,9.7352222765022,14.92014652014652,5.818270639960918,14.248351648351647,10.70542256961407,23.01880341880342,0.32193453834880315,0.8273504273504273,0.5026868588177821,2.996825396825397,2.9672691744015633,13.683272283272283,9.462628236443576,39.45811965811966,1.446018563751832,2.8927960927960927,1.5134342940889105,3.632967032967033,3.441133365901319,2.1264957264957265,4.098680996580361,2.3833943833943834,6.495359062042013,7.638827838827839,12.7923790913532,26.16898656898657,0.25598436736687835,7.003907203907204,0.3869076697606253,11.330647130647131,1.103077674645823,4.05982905982906,1.895456765999023,7.974847374847375,0.93209574987787,3.201953601953602,5.069858329262335,10.557020757020757,1.006350757205667,1.9238095238095239,1.0073277967757694,2.5032967032967033,3.001465559355154,1.6385836385836385,3.6580361504640937,1.8598290598290599,4.469956033219345,2.2056166056166058,8.850024425989252,8.149450549450549,0.0635075720566683,4.042002442002442,0.1895456765999023,5.934065934065934,0.4064484611626771,0.5167277167277168,0.6956521739130435,0.8366300366300367
Thiago Silva,Matt Hamill,Keith Peterson,1,2013-10-09,74.0,205.0,74.0,Orthodox,3.92,0.5,2.55,0.67,1.03,0.47,0.7,0.7,73.0,205.0,76.0,Orthodox,3.69,0.42,3.8,0.61,3.0,0.34,0.91,0.0,30.90759753593429,37.01026694045174,1.0,-2.0,0.0,-6.102669404517453,0.22999999999999998,0.08000000000000002,-1.25,0.06000000000000005,-1.97,0.12999999999999995,-0.21000000000000008,0.7,123.0,382.0,-259.0,7,4,11,10,4,14,-3,0,-3,1,1,0.12682965718841352,0.0997020639147803,0.016177252192399683,0.011348202396804261,0.08250398618123837,0.10267421216156236,0.021677517937815576,0.01648191300488238,0.03332513951634335,0.08105858854860187,0.015206617060855701,0.009186640035508214,0.022648153069359554,0.02458777185974257,0.022648153069359554,0.0,0.5168539325842697,0.00781297686626381,0.5112164142647777,0.5078129768662638,0.9720965309200603,0.4535232236235005,0.31753786028334147,0.0,0.0,0.0,65.74987787005374,208.413294268449,0.5158768930141671,0.00781297686626381,0.5176844162188569,0.541839711896478,0.8774834437086093,0.5742233159027992,0.06741573033707865,0.0,0.0,0.0,19.21152906692721,43.59586156381615,0.5112164142647777,0.5078129768662638,0.5176844162188569,0.541839711896478,43.18563751831949,59.73026918146859,84.1304347826087,107.0702557529146,62.873961895456766,90.26838796313251,107.32828529555447,145.6312641152414,0.44015632633121643,3.2608801806750902,0.4601856375183195,8.13398034548007,26.922813873961896,39.453396813770375,52.79286761113825,63.312946346822926,36.60429897410845,48.64524201916621,64.733268197362,74.51071232375023,0.06497313141182218,0.5706525056460966,0.08500244259892525,1.9940792284685345,22.04103566194431,52.668986144173836,57.4723986321446,95.2657632912165,6.616023448949682,0.5555148629677105,10.654127992183684,1.528962949398767,14.5285784074255,6.505768174327046,16.00390815828041,10.275529512299334,29.646800195407913,22.720197765976927,63.97801660967269,62.65812122321919,8.589154860771862,1.5732161386803394,12.728871519296531,2.516327900872856,4.949682462139717,35.43685527681133,7.423546653639472,41.89580662882256,14.977039570102589,34.53933955929927,36.87249633610161,55.12500762986022,3.3575964826575477,0.10187389367026796,6.4851001465559355,0.38729170481596775,8.588177821201759,4.81218336080083,9.435271128480704,7.8006470121467375,20.314118221787982,13.321186595861564,43.14753297508549,33.937374107306354,4.66047874938935,0.6155160837453458,7.161700048851978,0.8553378502105842,1.9482169027845628,25.516694134163462,2.4836345872007817,28.520234389305987
Alan Patrick,Garett Whiteley,Marc Goddard,1,2013-10-09,71.0,155.0,74.0,Southpaw,1.82,0.4,2.95,0.43,3.01,0.33,0.43,0.3,72.0,155.0,72.0,Orthodox,3.72,0.48,4.04,0.46,0.0,0.0,0.27,0.9,30.2258726899384,32.82135523613963,-1.0,2.0,0.0,-2.5954825462012323,-1.9000000000000001,-0.07999999999999996,-1.0899999999999999,-0.030000000000000027,3.01,0.33,0.15999999999999998,-0.6000000000000001,,,,0,0,0,0,0,0,0,0,0,0,0,0.0602133152173913,0.11334084084084085,0.013233695652173914,0.014624624624624624,0.09759850543478261,0.12309059059059059,0.014226222826086956,0.014015265265265265,0.09958355978260869,0.0,0.010917798913043479,0.0,0.014226222826086956,0.008226351351351352,0.009925271739130435,0.027421171171171172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphael Assuncao,TJ Dillashaw,Mario Yamasaki,1,2013-10-09,65.0,135.0,66.0,Orthodox,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,66.0,135.0,67.0,Orthodox,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,31.225188227241617,27.668720054757017,-1.0,-1.0,0.0,3.5564681724845997,-1.8699999999999997,0.010000000000000009,-0.9700000000000002,0.040000000000000036,0.08999999999999986,0.09000000000000002,0.010000000000000009,-0.6000000000000001,123.0,172.0,-49.0,4,1,5,4,1,5,0,0,0,4,4,0.10312187637001316,0.18396225014842665,0.013450679526523455,0.014818177320403718,0.08006356861025866,0.12541237878488026,0.021136782113108286,0.022407975460122697,0.05284195528277071,0.05638135760934098,0.012489916703200352,0.01084256877102711,0.024979833406400705,0.027829259845636254,0.006405085488820694,0.028913516722738966,0.12903225806451613,0.7741935483870968,0.38483870967741934,0.45064516129032256,0.3976923076923077,0.46799999999999997,0.5161290322580645,0.45161290322580644,0.0,0.0,151.5483870967742,132.90322580645162,0.0,0.5161290322580645,0.3925806451612903,0.43774193548387097,0.44461538461538463,0.46199999999999997,0.0,0.25806451612903225,0.0,0.0,83.16129032258064,102.51612903225806,0.38483870967741934,0.45064516129032256,0.3925806451612903,0.43774193548387097,32.225806451612904,24.516129032258064,83.03225806451613,47.516129032258064,41.12903225806452,32.064516129032256,92.58064516129032,55.645161290322584,1.7419354838709677,1.4838709677419355,4.645161290322581,3.161290322580645,17.387096774193548,18.451612903225808,44.45161290322581,39.645161290322584,23.70967741935484,22.903225806451612,51.29032258064516,44.354838709677416,1.096774193548387,1.3548387096774193,1.935483870967742,2.903225806451613,16.35483870967742,16.774193548387096,60.58064516129032,37.38709677419355,6.096774193548387,2.806451612903226,9.096774193548388,3.6774193548387095,9.774193548387096,4.935483870967742,13.35483870967742,6.451612903225806,21.0,11.870967741935484,66.83870967741936,31.838709677419356,3.935483870967742,4.129032258064516,6.516129032258065,5.67741935483871,7.290322580645161,8.516129032258064,9.67741935483871,10.0,7.193548387096774,11.290322580645162,29.870967741935484,30.096774193548388,4.870967741935484,2.4838709677419355,6.193548387096774,3.3548387096774195,5.32258064516129,4.67741935483871,8.387096774193548,6.193548387096774,8.67741935483871,11.096774193548388,31.35483870967742,30.419354838709676,2.193548387096774,4.129032258064516,4.516129032258065,5.67741935483871,6.516129032258065,3.225806451612903,8.580645161290322,3.5483870967741935
Renan Barao,Eddie Wineland,Yves Lavigne,1,2013-09-21,66.0,145.0,70.0,Orthodox,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,67.0,135.0,69.0,Orthodox,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,26.639288158795345,29.23750855578371,-1.0,1.0,10.0,-2.5982203969883635,0.3799999999999999,0.07,0.14000000000000012,-0.1100000000000001,1.15,0.07999999999999996,0.050000000000000044,0.4,217.0,266.0,-49.0,6,0,6,2,2,4,4,-2,2,6,2,0.1418956834532374,0.11628897836876113,0.013513874614594037,0.00991876580204139,0.14640030832476875,0.12860192901957113,0.021396968139773893,0.02325779567375223,0.05593242548818088,0.011628897836876114,0.015390801644398764,0.01128687142990917,0.034160071942446045,0.02941427099915723,0.018769270298047275,0.0034202640696694452,0.031746031746031744,0.8,0.3222222222222222,0.29933333333333334,0.3931372549019608,0.2886666666666667,0.7936507936507936,0.0,0.0,0.0,198.23809523809524,15.933333333333335,0.031746031746031744,0.5333333333333333,0.3631746031746032,0.29600000000000004,0.6407843137254902,0.3330769230769231,0.031746031746031744,0.0,0.0,0.0,121.4920634920635,11.733333333333333,0.3222222222222222,0.29933333333333334,0.3631746031746032,0.29600000000000004,46.73015873015873,68.2,145.65079365079364,221.13333333333333,54.476190476190474,70.33333333333333,154.93650793650792,223.26666666666668,3.142857142857143,0.3333333333333333,7.761904761904762,1.6666666666666667,12.079365079365079,24.866666666666667,33.95238095238095,82.06666666666666,18.174603174603174,26.266666666666666,40.82539682539682,83.46666666666667,1.5555555555555556,0.3333333333333333,2.3492063492063493,1.0,33.87301587301587,60.8,123.22222222222223,204.86666666666667,4.174603174603175,6.333333333333333,11.825396825396826,14.933333333333334,8.682539682539682,1.0666666666666667,10.603174603174603,1.3333333333333333,37.523809523809526,65.66666666666667,125.63492063492063,218.0,5.222222222222222,1.6666666666666667,13.412698412698413,2.1333333333333333,3.984126984126984,0.8666666666666667,6.603174603174603,1.0,8.238095238095237,23.4,28.58730158730159,75.46666666666667,1.3174603174603174,1.0,2.2698412698412698,6.066666666666666,2.5238095238095237,0.4666666666666667,3.0952380952380953,0.5333333333333333,7.0,23.6,23.904761904761905,80.53333333333333,1.1428571428571428,1.2,4.253968253968254,1.4666666666666666,3.9365079365079363,0.06666666666666667,5.7936507936507935,0.06666666666666667
Pat Healy,Khabib Nurmagomedov,Yves Lavigne,0,2013-09-21,72.0,155.0,72.0,Orthodox,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1,70.0,155.0,70.0,Orthodox,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,30.17385352498289,25.00205338809035,2.0,2.0,0.0,5.171800136892539,-1.5299999999999998,-0.12,0.8199999999999998,-0.15000000000000002,-2.24,-0.10999999999999999,-0.2899999999999999,0.30000000000000004,147.0,119.0,28.0,1,1,2,4,0,4,-3,1,-2,1,4,0.08517307866799745,0.16398653088042048,0.011930859268668903,0.01919842312746386,0.08517307866799745,0.06999425098554533,0.016570637873151255,0.025997864651773984,0.10207512929861173,0.21278252299605785,0.01226227202613193,0.01919842312746386,0.018227701660466382,0.033597240473061764,0.036455403320932764,0.031997371879106444,0.0,0.3333333333333333,0.5333333333333333,0.5526666666666666,0.47333333333333333,0.59,1.3333333333333333,1.1333333333333333,0.0,0.0,288.3333333333333,398.26666666666665,0.0,0.3333333333333333,0.42,0.48933333333333334,0.6666666666666666,0.6327272727272727,0.0,1.0666666666666667,0.0,0.0,59.666666666666664,95.93333333333334,0.5333333333333333,0.5526666666666666,0.42,0.48933333333333334,39.666666666666664,23.8,72.0,48.2,96.66666666666667,38.733333333333334,133.66666666666666,66.53333333333333,3.3333333333333335,11.4,5.0,16.733333333333334,13.0,10.666666666666666,31.333333333333332,20.266666666666666,27.333333333333332,12.2,46.333333333333336,23.133333333333333,1.3333333333333333,3.7333333333333334,1.6666666666666667,5.6,30.0,18.266666666666666,59.666666666666664,40.53333333333333,7.666666666666667,2.7333333333333334,9.666666666666666,4.533333333333333,2.0,2.8,2.6666666666666665,3.1333333333333333,16.333333333333332,7.533333333333333,35.666666666666664,24.066666666666666,12.0,2.6,16.333333333333332,4.0,11.333333333333334,13.666666666666666,20.0,20.133333333333333,10.0,9.066666666666666,26.333333333333332,17.533333333333335,2.3333333333333335,1.0666666666666667,3.6666666666666665,2.2,0.6666666666666666,0.5333333333333333,1.3333333333333333,0.5333333333333333,6.333333333333333,3.2,20.333333333333332,10.2,4.0,1.0,6.333333333333333,2.066666666666667,2.6666666666666665,6.466666666666667,4.666666666666667,8.0
Jon Jones,Alexander Gustafsson,John McCarthy,1,2013-09-21,76.0,248.0,84.0,Orthodox,4.38,0.58,2.24,0.64,1.89,0.45,0.95,0.5,77.0,205.0,79.0,Orthodox,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4,26.17659137577002,26.68309377138946,-1.0,5.0,43.0,-0.5065023956194388,0.34999999999999964,0.17999999999999994,-1.2899999999999996,0.13,0.3599999999999999,0.06,0.12,0.09999999999999998,147.0,287.0,-140.0,12,1,13,7,1,8,5,0,5,9,6,0.16732507059930968,0.15103196183049458,0.022157201129588952,0.014990765442232712,0.08557263884530908,0.13229350502770368,0.02444932538437402,0.019113225938846706,0.07220191402572952,0.057339677816540126,0.017190931910887983,0.014615996306176894,0.036291967367430185,0.031105838292632877,0.019101035456542202,0.014990765442232712,0.3284092296422903,0.4588235294117647,0.6429214992064461,0.4010196078431372,0.6342787345792109,0.6535922330097087,0.3989744841899646,0.10980392156862745,0.0,0.0,293.9589793675986,134.91372549019607,0.00024417043096081065,0.396078431372549,0.673346355756318,0.35490196078431374,0.6525905878815216,0.33971830985915497,0.00781345379074594,0.06274509803921569,0.0,0.0,199.46343547796363,43.35294117647059,0.6429214992064461,0.4010196078431372,0.673346355756318,0.35490196078431374,44.26614576974728,59.38039215686275,77.07361738493468,159.4078431372549,61.98950067146868,89.65490196078431,96.50189232083994,192.03529411764706,2.073495299719204,3.3254901960784315,3.889268709559272,6.4,18.375289952386765,17.780392156862746,28.042973995849103,56.27058823529412,30.153094860212427,24.023529411764706,40.86900256378952,62.937254901960785,1.7835429129532414,0.5490196078431373,3.348797460627518,1.615686274509804,29.86460749603223,44.431372549019606,54.94554999389574,138.53725490196078,6.744963984861434,6.682352941176471,11.39445733121719,10.36078431372549,7.65657428885362,8.266666666666667,10.733610059821755,10.509803921568627,19.213160786228787,43.72549019607843,43.26846538884141,136.96470588235294,5.732389207666952,6.196078431372549,8.486997924551337,9.678431372549019,19.320595775851544,9.458823529411765,25.318154071541937,12.764705882352942,13.55121474789403,13.058823529411764,20.490050054938347,48.450980392156865,3.4826028567940424,1.5372549019607844,5.206812355023807,3.8980392156862744,1.3414723476986936,3.184313725490196,2.3461115858869492,3.9215686274509802,3.079721645708705,11.913725490196079,7.889757050421194,48.33725490196078,2.961421071908192,1.8666666666666667,4.431449151507753,2.5254901960784313,12.334147234769869,4.0,15.721767793920156,5.407843137254902
Constantinos Philippou,Francis Carmont,John McCarthy,0,2013-09-21,71.0,185.0,73.0,Orthodox,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,75.0,205.0,78.0,Orthodox,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,33.81245722108145,31.94524298425736,-4.0,-5.0,-20.0,1.8672142368240934,-0.03000000000000025,-0.07,1.09,-0.04999999999999993,-1.3900000000000001,0.06,-0.07999999999999996,-0.3,266.0,154.0,112.0,5,1,6,5,0,5,0,1,1,5,5,0.06476902834008097,0.06949391498114503,0.010351214574898784,0.013147497428865272,0.08073947368421051,0.05133784710318821,0.015970445344129554,0.018469103531025027,0.011829959514170041,0.056033381899211525,0.01242145748987854,0.011269283510455948,0.019223684210526316,0.022851602673980117,0.008872469635627529,0.018782139184093247,0.2222222222222222,0.03225806451612903,0.36063492063492064,0.33225806451612905,0.24181818181818182,0.1735483870967742,0.09523809523809523,0.5806451612903226,0.031746031746031744,0.06451612903225806,101.42857142857143,238.70967741935485,0.19047619047619047,0.0,0.3382539682539683,0.28903225806451616,1.0,0.08064516129032258,0.06349206349206349,0.3870967741935484,0.0,0.06451612903225806,7.9682539682539675,104.0,0.36063492063492064,0.33225806451612905,0.3382539682539683,0.28903225806451616,35.317460317460316,18.93548387096774,104.04761904761905,65.74193548387096,54.44444444444444,25.419354838709676,126.68253968253968,73.70967741935483,0.12698412698412698,1.2580645161290323,0.6666666666666666,6.645161290322581,9.53968253968254,3.935483870967742,29.3015873015873,18.29032258064516,17.095238095238095,5.580645161290323,38.476190476190474,20.838709677419356,0.09523809523809523,0.0967741935483871,0.09523809523809523,2.5806451612903225,32.492063492063494,10.741935483870968,98.41269841269842,48.61290322580645,2.634920634920635,5.354838709677419,4.904761904761905,13.0,0.19047619047619047,2.838709677419355,0.7301587301587301,4.129032258064516,21.825396825396826,10.580645161290322,80.73015873015873,53.12903225806452,4.126984126984127,5.774193548387097,6.396825396825397,8.67741935483871,9.365079365079366,2.5806451612903225,16.92063492063492,3.935483870967742,8.507936507936508,1.3548387096774193,26.682539682539684,12.580645161290322,1.0158730158730158,2.2580645161290325,2.0634920634920637,5.387096774193548,0.015873015873015872,0.3225806451612903,0.5555555555555556,0.3225806451612903,6.111111111111111,2.0,24.603174603174605,15.35483870967742,3.0476190476190474,1.2903225806451613,4.126984126984127,1.8387096774193548,0.38095238095238093,0.6451612903225806,0.5714285714285714,1.096774193548387
Mike Ricci,Myles Jury,John McCarthy,0,2013-09-21,72.0,155.0,76.0,Southpaw,1.8,0.32,1.64,0.65,0.67,1.0,0.54,0.0,70.0,145.0,73.0,Orthodox,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,27.512662559890487,24.889801505817932,2.0,3.0,10.0,2.6228610540725548,-1.14,-0.09999999999999998,-0.5200000000000002,-0.010000000000000009,-1.4900000000000002,0.44999999999999996,0.040000000000000036,-0.3,189.0,154.0,35.0,1,1,2,3,0,3,-2,1,-1,1,3,0.06542442034033237,0.11812066879331207,0.011631008060503531,0.016874381256187437,0.0596089163100806,0.08678253217467825,0.023625485122897798,0.02651688483115169,0.02435242312667927,0.08678253217467825,0.036346900189073536,0.022097404025959742,0.01962732610209971,0.020088549114508854,0.0,0.012053129468705312,0.0,0.5714285714285714,0.4266666666666667,0.28,1.0,0.8333333333333334,0.0,0.42857142857142855,0.3333333333333333,0.5714285714285714,157.33333333333334,258.2857142857143,0.0,0.0,0.43333333333333335,0.38571428571428573,,1.0,0.0,0.42857142857142855,0.0,0.5714285714285714,2.0,133.14285714285714,0.4266666666666667,0.28,0.43333333333333335,0.38571428571428573,34.333333333333336,20.571428571428573,96.33333333333333,55.285714285714285,40.0,45.42857142857143,102.33333333333333,87.85714285714286,1.3333333333333333,2.0,1.3333333333333333,2.857142857142857,13.666666666666666,10.857142857142858,37.333333333333336,26.714285714285715,14.0,20.571428571428573,37.666666666666664,41.57142857142857,0.0,1.4285714285714286,0.0,1.4285714285714286,24.666666666666668,16.142857142857142,69.0,46.0,8.666666666666666,0.8571428571428571,20.333333333333332,2.7142857142857144,1.0,3.5714285714285716,7.0,6.571428571428571,25.666666666666668,6.285714285714286,85.0,31.571428571428573,2.0,0.5714285714285714,2.3333333333333335,0.5714285714285714,6.666666666666667,13.714285714285714,9.0,23.142857142857142,9.666666666666666,8.142857142857142,25.333333333333332,22.0,3.3333333333333335,0.8571428571428571,9.333333333333334,1.5714285714285714,0.6666666666666666,1.8571428571428572,2.6666666666666665,3.142857142857143,12.333333333333334,3.7142857142857144,35.666666666666664,14.428571428571429,0.0,0.0,0.0,0.0,1.3333333333333333,7.142857142857143,1.6666666666666667,12.285714285714286
